"PVWatts Hourly PV Performance Data"
"Requested Location","yinchuan"
"Solar Resource Data Location","NSRDB Lat/Lng: 38.45, 106.26"
"Latitude (degrees)", 38.45
"Longitude (degrees)", 106.26
"Elevation (m)","1114"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","5","20","0","0","-8.4","1.2","0.2","0","-8.4","0","0"
"1","5","21","0","0","-9.1","1.1","0.2","0","-9.1","0","0"
"1","5","22","0","0","-9.5","1","0.2","0","-9.5","0","0"
"1","5","23","0","0","-9.7","0.8","0.2","0","-9.7","0","0"
"1","6","0","0","0","-9.9","0.6","0.2","0","-9.9","0","0"
"1","6","1","0","0","-10.2","0.5","0.2","0","-10.2","0","0"
"1","6","2","0","0","-10.5","0.5","0.2","0","-10.5","0","0"
"1","6","3","0","0","-10.9","0.6","0.2","0","-10.9","0","0"
"1","6","4","0","0","-11.4","0.7","0.2","0","-11.4","0","0"
"1","6","5","0","0","-11.8","0.7","0.2","0","-11.8","0","0"
"1","6","6","0","0","-12.1","0.7","0.2","0","-12.1","0","0"
"1","6","7","0","0","-12.1","0.7","0.2","0","-12.1","0","0"
"1","6","8","62","16","-11.2","0.5","0.2","28.739","-10.275","19.704","15.042"
"1","6","9","399","77","-9.4","0.3","0.2","262.346","0.319","240.137","227.664"
"1","6","10","580","113","-7","0.7","0.2","472.5","8.704","436.871","417.428"
"1","6","11","696","126","-4.7","1.7","0.2","639.038","11.938","581.822","557.242"
"1","6","12","730","135","-3.5","2","0.2","718.365","14.049","646.544","619.67"
"1","6","13","707","142","-2.9","2","0.2","709.177","14.423","637.188","610.647"
"1","6","14","124","278","-2.8","1.7","0.2","397.76","7.515","361.054","344.297"
"1","6","15","519","124","-3.2","1.6","0.2","451.96","8.84","416.931","398.193"
"1","6","16","327","85","-4.4","1.2","0.2","243.309","2.66","221.124","209.325"
"1","6","17","40","16","-6","0.9","0.2","29.653","-5.145","19.935","15.265"
"1","6","18","0","0","-7.2","1.1","0.2","0","-7.2","0","0"
"1","6","19","0","0","-8.1","1.1","0.2","0","-8.1","0","0"
"1","6","20","0","0","-8.8","1.2","0.2","0","-8.8","0","0"
"1","6","21","0","0","-9.3","1.2","0.2","0","-9.3","0","0"
"1","6","22","0","0","-9.6","1.1","0.2","0","-9.6","0","0"
"1","6","23","0","0","-10.1","1.1","0.2","0","-10.1","0","0"
"1","7","0","0","0","-10.6","1.1","0.2","0","-10.6","0","0"
"1","7","1","0","0","-11.1","1.1","0.2","0","-11.1","0","0"
"1","7","2","0","0","-11.6","1.1","0.2","0","-11.6","0","0"
"1","7","3","0","0","-11.9","1.1","0.2","0","-11.9","0","0"
"1","7","4","0","0","-11.9","1.1","0.2","0","-11.9","0","0"
"1","7","5","0","0","-11.8","1","0.2","0","-11.8","0","0"
"1","7","6","0","0","-11.8","0.9","0.2","0","-11.8","0","0"
"1","7","7","0","0","-11.8","0.9","0.2","0","-11.8","0","0"
"1","7","8","57","17","-10.8","1.3","0.2","29.308","-10.033","20.196","15.516"
"1","7","9","422","77","-8.8","2.1","0.2","271.607","-2.331","251.088","238.227"
"1","7","10","624","106","-6.1","2.8","0.2","491.807","4.268","462.302","441.957"
"1","7","11","727","119","-4","3.6","0.2","653.46","8.072","603.297","577.956"
"1","7","12","777","123","-2.8","4.1","0.2","741.432","9.913","677.366","649.401"
"1","7","13","0","467","-2.2","4.4","0.2","533.282","6.52","482.556","461.494"
"1","7","14","113","277","-2.2","4.4","0.2","388.51","4.169","356.524","339.927"
"1","7","15","677","97","-2.9","4.2","0.2","517.474","5.872","484.168","463.048"
"1","7","16","498","71","-4.8","2.9","0.2","300.047","1.372","275.229","261.513"
"1","7","17","110","21","-7.2","1.6","0.2","57.38","-5.813","38.725","33.389"
"1","7","18","0","0","-8.5","1.2","0.2","0","-8.5","0","0"
"1","7","19","0","0","-8.9","1.1","0.2","0","-8.9","0","0"
"1","7","20","0","0","-9","1","0.2","0","-9","0","0"
"1","7","21","0","0","-9","0.9","0.2","0","-9","0","0"
"1","7","22","0","0","-9.4","0.9","0.2","0","-9.4","0","0"
"1","7","23","0","0","-10","1","0.2","0","-10","0","0"
"1","8","0","0","0","-10.7","1.2","0.2","0","-10.7","0","0"
"1","8","1","0","0","-11.2","1.2","0.2","0","-11.2","0","0"
"1","8","2","0","0","-11.5","1.2","0.2","0","-11.5","0","0"
"1","8","3","0","0","-11.6","1.2","0.2","0","-11.6","0","0"
"1","8","4","0","0","-11.4","1","0.2","0","-11.4","0","0"
"1","8","5","0","0","-11.3","0.8","0.2","0","-11.3","0","0"
"1","8","6","0","0","-11.3","0.5","0.2","0","-11.3","0","0"
"1","8","7","0","0","-11.2","0.4","0.2","0","-11.2","0","0"
"1","8","8","85","18","-10.6","0.1","0.2","38.101","-9.214","26.209","21.316"
"1","8","9","462","73","-9","0.3","0.2","283.362","1.496","258.6","245.473"
"1","8","10","628","109","-6.4","0.8","0.2","497.198","9.685","458.548","438.337"
"1","8","11","718","122","-4","1.2","0.2","650.947","14.994","586.278","561.541"
"1","8","12","760","128","-2.6","1.4","0.2","735.057","17.84","652.628","625.54"
"1","8","13","772","125","-1.8","1.4","0.2","742.207","18.839","656.589","629.36"
"1","8","14","736","117","-1.5","1.3","0.2","661.996","17.361","591.128","566.218"
"1","8","15","648","102","-1.8","1","0.2","507.354","13.781","461.227","440.92"
"1","8","16","465","74","-2.9","0.5","0.2","290.605","7.251","261.193","247.975"
"1","8","17","98","21","-4.4","0.5","0.2","54.279","-2.666","36.267","31.018"
"1","8","18","0","0","-5.6","0.8","0.2","0","-5.6","0","0"
"1","8","19","0","0","-6.6","1","0.2","0","-6.6","0","0"
"1","8","20","0","0","-7.4","1","0.2","0","-7.4","0","0"
"1","8","21","0","0","-7.8","0.7","0.2","0","-7.8","0","0"
"1","8","22","0","0","-8.1","0.4","0.2","0","-8.1","0","0"
"1","8","23","0","0","-8.5","0.2","0.2","0","-8.5","0","0"
"1","9","0","0","0","-9","0.3","0.2","0","-9","0","0"
"1","9","1","0","0","-9.6","0.7","0.2","0","-9.6","0","0"
"1","9","2","0","0","-10.3","1","0.2","0","-10.3","0","0"
"1","9","3","0","0","-11","1.2","0.2","0","-11","0","0"
"1","9","4","0","0","-11.4","1.3","0.2","0","-11.4","0","0"
"1","9","5","0","0","-11.6","1.3","0.2","0","-11.6","0","0"
"1","9","6","0","0","-11.8","1.3","0.2","0","-11.8","0","0"
"1","9","7","0","0","-11.9","1.3","0.2","0","-11.9","0","0"
"1","9","8","97","18","-10.9","1.2","0.2","39.927","-9.836","27.409","22.474"
"1","9","9","512","68","-8.7","1.8","0.2","298.378","-1.146","275.042","261.332"
"1","9","10","707","91","-5.8","2.5","0.2","524.326","5.867","490.929","469.57"
"1","9","11","779","109","-3.4","2.9","0.2","679.605","10.662","621.995","595.991"
"1","9","12","807","118","-2","3.2","0.2","760.357","12.948","687.178","658.865"
"1","9","13","795","123","-1.5","3.4","0.2","758.687","12.943","685.446","657.194"
"1","9","14","757","117","-1.5","3.5","0.2","678.187","11.223","618.978","593.082"
"1","9","15","289","212","-2.1","3.2","0.2","412.731","6.015","381.29","363.816"
"1","9","16","512","72","-4.2","2.2","0.2","309.621","3.041","283.187","269.189"
"1","9","17","135","22","-6.8","1.4","0.2","65.203","-5.155","43.828","38.312"
"1","9","18","0","0","-8.2","1.3","0.2","0","-8.2","0","0"
"1","9","19","0","0","-9","1.4","0.2","0","-9","0","0"
"1","9","20","0","0","-9.5","1.4","0.2","0","-9.5","0","0"
"1","9","21","0","0","-9.8","1.3","0.2","0","-9.8","0","0"
"1","9","22","0","0","-10","1.3","0.2","0","-10","0","0"
"1","9","23","0","0","-10.6","1.3","0.2","0","-10.6","0","0"
"1","10","0","0","0","-11.3","1.4","0.2","0","-11.3","0","0"
"1","10","1","0","0","-11.9","1.4","0.2","0","-11.9","0","0"
"1","10","2","0","0","-12.5","1.4","0.2","0","-12.5","0","0"
"1","10","3","0","0","-12.8","1.3","0.2","0","-12.8","0","0"
"1","10","4","0","0","-12.8","1.2","0.2","0","-12.8","0","0"
"1","10","5","0","0","-12.7","1.1","0.2","0","-12.7","0","0"
"1","10","6","0","0","-12.5","1","0.2","0","-12.5","0","0"
"1","10","7","0","0","-12.4","0.9","0.2","0","-12.4","0","0"
"1","10","8","115","19","-11.4","0.7","0.2","43.971","-10.07","30.134","25.103"
"1","10","9","534","65","-9.2","0.8","0.2","304.551","0.572","279.145","265.29"
"1","10","10","715","90","-6.5","1.1","0.2","528.112","9.322","488.553","467.278"
"1","10","11","164","335","-4.5","1.7","0.2","501.967","8.518","455.362","435.263"
"1","10","12","856","104","-3.3","2.4","0.2","778.435","14.298","700.46","671.676"
"1","10","13","873","99","-2.7","2.9","0.2","788.164","13.593","710.957","681.802"
"1","10","14","857","90","-2.6","3.1","0.2","716.09","11.728","653.152","626.044"
"1","10","15","192","274","-3.1","3","0.2","438.307","5.797","403.815","385.543"
"1","10","16","633","59","-5","2.1","0.2","349.676","3.342","320.501","305.181"
"1","10","17","226","23","-7.4","1.2","0.2","89.309","-5.058","59.439","53.369"
"1","10","18","0","0","-8.8","1.1","0.2","0","-8.8","0","0"
"1","10","19","0","0","-9.5","1","0.2","0","-9.5","0","0"
"1","10","20","0","0","-9.9","0.9","0.2","0","-9.9","0","0"
"1","10","21","0","0","-10.4","0.9","0.2","0","-10.4","0","0"
"1","10","22","0","0","-10.9","0.8","0.2","0","-10.9","0","0"
"1","10","23","0","0","-11.3","0.8","0.2","0","-11.3","0","0"
"1","11","0","0","0","-11.7","0.8","0.2","0","-11.7","0","0"
"1","11","1","0","0","-12","0.8","0.2","0","-12","0","0"
"1","11","2","0","0","-12.4","0.9","0.2","0","-12.4","0","0"
"1","11","3","0","0","-13","1","0.2","0","-13","0","0"
"1","11","4","0","0","-13.5","1.1","0.2","0","-13.5","0","0"
"1","11","5","0","0","-14","1.1","0.2","0","-14","0","0"
"1","11","6","0","0","-14.3","1.1","0.2","0","-14.3","0","0"
"1","11","7","0","0","-14.5","1.1","0.2","0","-14.5","0","0"
"1","11","8","227","18","-13.1","1.4","0.2","60.897","-11.575","41.062","35.644"
"1","11","9","666","53","-10.3","1.9","0.2","346.47","-1.711","320.652","305.327"
"1","11","10","834","70","-7.2","2.6","0.2","571.866","5.3","537.57","514.558"
"1","11","11","851","95","-4.7","3","0.2","711.43","9.775","653.497","626.377"
"1","11","12","884","101","-3.2","2.9","0.2","797.578","13.288","720.14","690.659"
"1","11","13","885","102","-2.2","2.6","0.2","802.162","15.279","718.967","689.527"
"1","11","14","855","97","-1.8","2.3","0.2","724.123","14.898","652.75","625.657"
"1","11","15","754","85","-2.2","1.8","0.2","556.321","12.005","509.801","487.774"
"1","11","16","585","65","-3.8","1.3","0.2","336.941","5.758","306.386","291.566"
"1","11","17","198","23","-6","1.1","0.2","83.531","-3.737","56.355","50.395"
"1","11","18","0","0","-7.3","1.3","0.2","0","-7.3","0","0"
"1","11","19","0","0","-8.2","1.3","0.2","0","-8.2","0","0"
"1","11","20","0","0","-8.9","1.2","0.2","0","-8.9","0","0"
"1","11","21","0","0","-9.4","1","0.2","0","-9.4","0","0"
"1","11","22","0","0","-9.8","0.9","0.2","0","-9.8","0","0"
"1","11","23","0","0","-10.2","0.7","0.2","0","-10.2","0","0"
"1","12","0","0","0","-10.6","0.5","0.2","0","-10.6","0","0"
"1","12","1","0","0","-11","0.5","0.2","0","-11","0","0"
"1","12","2","0","0","-11.3","0.5","0.2","0","-11.3","0","0"
"1","12","3","0","0","-11.5","0.8","0.2","0","-11.5","0","0"
"1","12","4","0","0","-11.8","1.1","0.2","0","-11.8","0","0"
"1","12","5","0","0","-12.2","1.2","0.2","0","-12.2","0","0"
"1","12","6","0","0","-12.4","1.3","0.2","0","-12.4","0","0"
"1","12","7","0","0","-12.5","1.3","0.2","0","-12.5","0","0"
"1","12","8","126","18","-11.3","1.1","0.2","44.748","-10.085","30.447","25.404"
"1","12","9","524","67","-8.8","1.2","0.2","302.393","-0.034","277.844","264.035"
"1","12","10","711","91","-6","1.6","0.2","527.585","8.065","490.123","468.792"
"1","12","11","805","103","-4.1","1.7","0.2","693.134","13.95","626.961","600.782"
"1","12","12","851","106","-2.9","1.9","0.2","779.319","16.536","695.365","666.762"
"1","12","13","863","103","-2.2","1.9","0.2","788.211","17.457","700.847","672.049"
"1","12","14","845","94","-2.1","1.9","0.2","715.796","15.769","643.159","616.406"
"1","12","15","774","82","-2.6","1.7","0.2","566.633","12.181","519.008","496.654"
"1","12","16","616","62","-4.2","1.2","0.2","348.777","5.936","317.516","302.302"
"1","12","17","234","24","-6.1","0.9","0.2","93.142","-3.45","62.709","56.523"
"1","12","18","0","0","-7.5","0.9","0.2","0","-7.5","0","0"
"1","12","19","0","0","-8.4","1","0.2","0","-8.4","0","0"
"1","12","20","0","0","-9.1","1.1","0.2","0","-9.1","0","0"
"1","12","21","0","0","-9.5","1","0.2","0","-9.5","0","0"
"1","12","22","0","0","-9.9","1","0.2","0","-9.9","0","0"
"1","12","23","0","0","-10.5","1","0.2","0","-10.5","0","0"
"1","13","0","0","0","-11","1","0.2","0","-11","0","0"
"1","13","1","0","0","-11.5","0.9","0.2","0","-11.5","0","0"
"1","13","2","0","0","-11.9","0.9","0.2","0","-11.9","0","0"
"1","13","3","0","0","-12.3","0.8","0.2","0","-12.3","0","0"
"1","13","4","0","0","-12.5","0.8","0.2","0","-12.5","0","0"
"1","13","5","0","0","-12.6","0.7","0.2","0","-12.6","0","0"
"1","13","6","0","0","-12.5","0.6","0.2","0","-12.5","0","0"
"1","13","7","0","0","-12.5","0.5","0.2","0","-12.5","0","0"
"1","13","8","139","18","-11.5","0.6","0.2","47.01","-10.046","31.863","26.77"
"1","13","9","545","64","-9.5","0.7","0.2","308.234","0.663","282.65","268.671"
"1","13","10","711","91","-6.6","0.9","0.2","528.026","10.042","487.081","465.859"
"1","13","11","745","119","-4.3","0.9","0.2","669.924","16.773","599.272","574.074"
"1","13","12","768","132","-3.1","0.9","0.2","750.873","20.492","659.598","632.262"
"1","13","13","758","138","-2.5","0.8","0.2","752.776","21.781","657.82","630.547"
"1","13","14","208","313","-2.3","0.7","0.2","506.745","14.453","450.293","430.374"
"1","13","15","257","217","-2.8","0.5","0.2","400.823","11.258","362.7","345.884"
"1","13","16","140","123","-3.8","0.4","0.2","203.796","3.544","185.106","174.583"
"1","13","17","87","26","-4.9","0.3","0.2","55.098","-2.991","39.082","33.733"
"1","13","18","0","0","-5.6","0.4","0.2","0","-5.6","0","0"
"1","13","19","0","0","-5.9","0.5","0.2","0","-5.9","0","0"
"1","13","20","0","0","-6.2","0.5","0.2","0","-6.2","0","0"
"1","13","21","0","0","-6.5","0.5","0.2","0","-6.5","0","0"
"1","13","22","0","0","-6.8","0.5","0.2","0","-6.8","0","0"
"1","13","23","0","0","-7.1","0.5","0.2","0","-7.1","0","0"
"1","14","0","0","0","-7.4","0.6","0.2","0","-7.4","0","0"
"1","14","1","0","0","-7.7","0.6","0.2","0","-7.7","0","0"
"1","14","2","0","0","-8","0.7","0.2","0","-8","0","0"
"1","14","3","0","0","-8.5","0.8","0.2","0","-8.5","0","0"
"1","14","4","0","0","-9.1","0.9","0.2","0","-9.1","0","0"
"1","14","5","0","0","-9.5","1","0.2","0","-9.5","0","0"
"1","14","6","0","0","-9.5","0.8","0.2","0","-9.5","0","0"
"1","14","7","0","0","-9.4","0.7","0.2","0","-9.4","0","0"
"1","14","8","12","16","-8.8","0.8","0.2","17.135","-8.286","11.851","7.467"
"1","14","9","47","97","-7.4","1.1","0.2","125.45","-3.666","114.92","106.884"
"1","14","10","69","197","-5.9","1.5","0.2","257.602","1.09","238.35","225.941"
"1","14","11","66","269","-4.7","1.7","0.2","343.142","4.191","313.389","298.321"
"1","14","12","26","172","-4","1.6","0.2","196.03","1.184","177.659","167.4"
"1","14","13","24","78","-3.7","1.4","0.2","93.973","-1.099","84.153","77.207"
"1","14","14","26","86","-3.6","1","0.2","102.38","-0.476","92.049","84.824"
"1","14","15","28","161","-3.8","0.7","0.2","178.917","2.117","162.911","153.175"
"1","14","16","0","19","-4.3","0.5","0.2","17.633","-3.683","15.101","10.602"
"1","14","17","0","7","-4.9","0.4","0.2","6.488","-4.677","4.545","0.421"
"1","14","18","0","0","-5.5","0.5","0.2","0","-5.5","0","0"
"1","14","19","0","0","-6.2","0.6","0.2","0","-6.2","0","0"
"1","14","20","0","0","-6.9","0.7","0.2","0","-6.9","0","0"
"1","14","21","0","0","-7.8","0.9","0.2","0","-7.8","0","0"
"1","14","22","0","0","-8.8","1.1","0.2","0","-8.8","0","0"
"1","14","23","0","0","-9.8","1.2","0.2","0","-9.8","0","0"
"1","15","0","0","0","-10.9","1.4","0.2","0","-10.9","0","0"
"1","15","1","0","0","-11.7","1.5","0.2","0","-11.7","0","0"
"1","15","2","0","0","-12.2","1.4","0.2","0","-12.2","0","0"
"1","15","3","0","0","-12.3","1.4","0.2","0","-12.3","0","0"
"1","15","4","0","0","-12","1.2","0.2","0","-12","0","0"
"1","15","5","0","0","-11.6","0.9","0.2","0","-11.6","0","0"
"1","15","6","0","0","-11.4","0.5","0.2","0","-11.4","0","0"
"1","15","7","0","0","-11.4","0.4","0.2","0","-11.4","0","0"
"1","15","8","103","19","-11.1","0.7","0.2","42.339","-9.819","28.98","23.99"
"1","15","9","470","74","-9.5","1.2","0.2","287.525","-1.162","265.304","251.94"
"1","15","10","652","104","-7","1.8","0.2","508.582","5.982","475.215","454.413"
"1","15","11","760","115","-4.5","2.2","0.2","677.881","11.431","618.008","592.146"
"1","15","12","799","122","-2.5","2.2","0.2","766.073","15.484","685.248","657.003"
"1","15","13","796","124","-1.2","2","0.2","769.776","17.6","683.062","654.895"
"1","15","14","754","122","-0.7","1.5","0.2","691.809","18.115","615.065","589.307"
"1","15","15","668","108","-0.9","1.1","0.2","537.037","15.179","485.34","464.179"
"1","15","16","505","80","-2.2","0.8","0.2","322.718","8.19","291.956","277.648"
"1","15","17","170","29","-4.1","1","0.2","84.359","-1.688","61.062","54.935"
"1","15","18","0","0","-5.6","1.2","0.2","0","-5.6","0","0"
"1","15","19","0","0","-6.6","1.3","0.2","0","-6.6","0","0"
"1","15","20","0","0","-7.4","1.3","0.2","0","-7.4","0","0"
"1","15","21","0","0","-7.8","1.2","0.2","0","-7.8","0","0"
"1","15","22","0","0","-7.7","1","0.2","0","-7.7","0","0"
"1","15","23","0","0","-7.7","0.8","0.2","0","-7.7","0","0"
"1","16","0","0","0","-8.2","0.9","0.2","0","-8.2","0","0"
"1","16","1","0","0","-8.7","1.1","0.2","0","-8.7","0","0"
"1","16","2","0","0","-8.9","1.2","0.2","0","-8.9","0","0"
"1","16","3","0","0","-8.9","1.1","0.2","0","-8.9","0","0"
"1","16","4","0","0","-8.9","1.1","0.2","0","-8.9","0","0"
"1","16","5","0","0","-8.7","0.9","0.2","0","-8.7","0","0"
"1","16","6","0","0","-8.6","0.8","0.2","0","-8.6","0","0"
"1","16","7","0","0","-8.6","0.7","0.2","0","-8.6","0","0"
"1","16","8","85","19","-7.9","0.6","0.2","39.911","-6.655","27.135","22.21"
"1","16","9","451","75","-6.4","1","0.2","280.918","2.161","256.186","243.145"
"1","16","10","640","103","-4.4","1.7","0.2","501.186","8.669","463.777","443.38"
"1","16","11","742","115","-2.3","2.5","0.2","666.3","12.494","605.014","579.612"
"1","16","12","800","120","-0.6","3.3","0.2","766.007","14.212","688.214","659.865"
"1","16","13","803","121","0.4","3.9","0.2","773.509","14.044","695.091","666.498"
"1","16","14","770","116","0.7","4.3","0.2","698.529","12.352","634.033","607.603"
"1","16","15","689","102","0.2","4","0.2","545.221","9.704","502.633","480.859"
"1","16","16","524","78","-1.8","2.7","0.2","330.753","5.264","302.851","288.156"
"1","16","17","171","30","-4.3","1.6","0.2","85.635","-2.173","62.311","56.14"
"1","16","18","0","0","-5.7","1.5","0.2","0","-5.7","0","0"
"1","16","19","0","0","-6.3","1.5","0.2","0","-6.3","0","0"
"1","16","20","0","0","-6.7","1.4","0.2","0","-6.7","0","0"
"1","16","21","0","0","-7","1.4","0.2","0","-7","0","0"
"1","16","22","0","0","-7.3","1.3","0.2","0","-7.3","0","0"
"1","16","23","0","0","-7.8","1.3","0.2","0","-7.8","0","0"
"1","17","0","0","0","-8.5","1.3","0.2","0","-8.5","0","0"
"1","17","1","0","0","-9.3","1.4","0.2","0","-9.3","0","0"
"1","17","2","0","0","-9.9","1.4","0.2","0","-9.9","0","0"
"1","17","3","0","0","-10.3","1.3","0.2","0","-10.3","0","0"
"1","17","4","0","0","-10.4","1.3","0.2","0","-10.4","0","0"
"1","17","5","0","0","-10.2","1.1","0.2","0","-10.2","0","0"
"1","17","6","0","0","-10","0.9","0.2","0","-10","0","0"
"1","17","7","0","0","-10","0.8","0.2","0","-10","0","0"
"1","17","8","23","18","-9.2","0.7","0.2","23.26","-8.486","16.138","11.602"
"1","17","9","60","105","-7.3","1.1","0.2","140.61","-3.114","129.053","120.516"
"1","17","10","79","205","-4.9","1.6","0.2","272.724","2.338","251.556","238.679"
"1","17","11","80","282","-2.7","2.1","0.2","368.473","6.09","334.669","318.847"
"1","17","12","106","335","-1.3","2.3","0.2","454.58","9.12","408.192","389.764"
"1","17","13","92","334","-0.6","2.2","0.2","442.374","9.735","395.878","377.887"
"1","17","14","44","266","-0.5","1.8","0.2","321.731","7.655","289.086","274.879"
"1","17","15","88","223","-0.8","1.3","0.2","300.516","7.737","272.139","258.532"
"1","17","16","68","123","-1.9","0.8","0.2","165.997","3.445","150.224","140.937"
"1","17","17","37","30","-2.9","0.6","0.2","44.693","-1.444","33.909","28.744"
"1","17","18","0","0","-3.4","0.5","0.2","0","-3.4","0","0"
"1","17","19","0","0","-3.8","0.5","0.2","0","-3.8","0","0"
"1","17","20","0","0","-4.4","0.8","0.2","0","-4.4","0","0"
"1","17","21","0","0","-5.1","1","0.2","0","-5.1","0","0"
"1","17","22","0","0","-5.7","1.1","0.2","0","-5.7","0","0"
"1","17","23","0","0","-6.2","1.1","0.2","0","-6.2","0","0"
"1","18","0","0","0","-6.6","1.1","0.2","0","-6.6","0","0"
"1","18","1","0","0","-6.9","1.1","0.2","0","-6.9","0","0"
"1","18","2","0","0","-7.1","1","0.2","0","-7.1","0","0"
"1","18","3","0","0","-7.2","0.9","0.2","0","-7.2","0","0"
"1","18","4","0","0","-7.1","0.8","0.2","0","-7.1","0","0"
"1","18","5","0","0","-7.1","0.7","0.2","0","-7.1","0","0"
"1","18","6","0","0","-7.1","0.7","0.2","0","-7.1","0","0"
"1","18","7","0","0","-7.1","0.7","0.2","0","-7.1","0","0"
"1","18","8","0","12","-6.1","0.8","0.2","11.138","-5.764","7.637","3.403"
"1","18","9","14","53","-4.5","1","0.2","57.947","-2.731","51.612","45.819"
"1","18","10","26","145","-2.6","1.1","0.2","159.563","2.156","144.87","135.773"
"1","18","11","40","252","-1","1.1","0.2","301.713","7.974","270.616","257.064"
"1","18","12","69","322","-0.3","0.9","0.2","408.872","12.482","361.609","344.832"
"1","18","13","97","338","-0.3","0.6","0.2","450.926","14.994","395.989","377.994"
"1","18","14","216","309","-0.6","0.4","0.2","506.781","17.655","444.7","424.979"
"1","18","15","403","178","-1.1","0.5","0.2","449.775","14.688","403.958","385.68"
"1","18","16","235","124","-1.9","0.8","0.2","251.401","6.198","228.168","216.12"
"1","18","17","0","18","-2.9","1","0.2","16.721","-2.405","12.682","8.269"
"1","18","18","0","0","-3.6","1.3","0.2","0","0","0","0"
"1","18","19","0","0","-4.2","1.7","0.2","0","-4.2","0","0"
"1","18","20","0","0","-4.6","2.2","0.2","0","-4.6","0","0"
"1","18","21","0","0","-5.1","2.4","0.2","0","-5.1","0","0"
"1","18","22","0","0","-5.6","2.4","0.2","0","-5.6","0","0"
"1","18","23","0","0","-6","2.3","0.2","0","-6","0","0"
"1","19","0","0","0","-6.4","2.1","0.2","0","-6.4","0","0"
"1","19","1","0","0","-6.7","2","0.2","0","-6.7","0","0"
"1","19","2","0","0","-7","2","0.2","0","-7","0","0"
"1","19","3","0","0","-7.3","1.9","0.2","0","-7.3","0","0"
"1","19","4","0","0","-7.7","1.7","0.2","0","-7.7","0","0"
"1","19","5","0","0","-8","1.4","0.2","0","-8","0","0"
"1","19","6","0","0","-8.1","1.3","0.2","0","-8.1","0","0"
"1","19","7","0","0","-8.1","1.3","0.2","0","-8.1","0","0"
"1","19","8","0","13","-7.3","2","0.2","12.07","-7.024","8.349","4.089"
"1","19","9","19","74","-5.7","2.4","0.2","83.985","-3.808","76.12","69.459"
"1","19","10","375","202","-4.2","2.4","0.2","452.229","6.027","418.861","400.056"
"1","19","11","467","250","-3.4","2.3","0.2","615.87","10.769","558.626","534.868"
"1","19","12","502","277","-3","2.4","0.2","704.222","12.881","631.37","605.035"
"1","19","13","511","276","-2.9","2.8","0.2","712.965","12.057","640.913","614.239"
"1","19","14","29","239","-3.1","3.3","0.2","263.945","1.981","240.71","228.217"
"1","19","15","169","293","-3.7","3.5","0.2","444.09","4.609","409.823","391.338"
"1","19","16","166","138","-4.5","3.4","0.2","233.772","-0.057","216.618","204.978"
"1","19","17","33","35","-5.3","3.2","0.2","47.338","-4.404","37.289","32.004"
"1","19","18","0","0","-5.9","3.2","0.2","0","0","0","0"
"1","19","19","0","0","-6.5","3.4","0.2","0","-6.5","0","0"
"1","19","20","0","0","-7.1","3.8","0.2","0","-7.1","0","0"
"1","19","21","0","0","-7.8","4.1","0.2","0","-7.8","0","0"
"1","19","22","0","0","-8.4","4.2","0.2","0","-8.4","0","0"
"1","19","23","0","0","-8.9","4.1","0.2","0","-8.9","0","0"
"1","20","0","0","0","-9.3","3.8","0.2","0","-9.3","0","0"
"1","20","1","0","0","-9.6","3.7","0.2","0","-9.6","0","0"
"1","20","2","0","0","-10","3.7","0.2","0","-10","0","0"
"1","20","3","0","0","-10.4","3.7","0.2","0","-10.4","0","0"
"1","20","4","0","0","-10.9","3.7","0.2","0","-10.9","0","0"
"1","20","5","0","0","-11.4","3.6","0.2","0","-11.4","0","0"
"1","20","6","0","0","-12","3.5","0.2","0","-12","0","0"
"1","20","7","0","0","-12.2","3.4","0.2","0","-12.2","0","0"
"1","20","8","0","9","-11.7","3.9","0.2","8.347","-11.562","5.803","1.634"
"1","20","9","0","20","-10.6","4.3","0.2","18.562","-10.291","16.355","11.812"
"1","20","10","49","192","-9.7","4.2","0.2","237.271","-5.698","224.014","212.113"
"1","20","11","100","293","-9.1","4.1","0.2","395.38","-2.347","370.253","353.17"
"1","20","12","98","337","-8.9","4","0.2","449.52","-1.122","417.841","399.072"
"1","20","13","35","289","-8.9","4","0.2","323.892","-3.3","300.995","286.366"
"1","20","14","125","310","-9","4","0.2","435.105","-1.462","406.531","388.163"
"1","20","15","51","210","-9.3","4","0.2","259.759","-4.794","244.549","231.92"
"1","20","16","0","22","-9.8","3.9","0.2","20.422","-9.44","18.037","13.434"
